road,id,model_type,name,lat,lon,length,condition,road_lrp,nearest_road,distance_to_nearest_road
N208,N208_75,link,Sylhet 35 km,24.6325827,91.9104444,0.21100000000000207,,N208LRP028,N2_573,18.10342086432923
N208,N208_79,link,Sylhet 34 km,24.6397497,91.9158056,0.3000000000000007,,N208LRP029,N2_573,18.02103119156638
N208,N208_84,link,Sylhet 33 km,24.6483608,91.917916,0.17400000000000304,,N208LRP030,N2_573,17.62830137247809
N208,N208_88,link,Km post missing,24.6548056,91.9240827,0.11000000000000298,,N208LRP031,N2_573,17.75770961098309
N208,N208_91,link,Info.Missing,24.6614722,91.9256938,0.41600000000000037,,N208LRP032,N2_573,17.52184366142729
N208,N208_96,link,Sylhet 30 km,24.6697216,91.9282493,0.2289999999999992,,N208LRP033,N2_573,17.32261576255097
N208,N208_98,link,Sylhet 29 km,24.6782493,91.9300827,0.8200000000000003,,N208LRP034,N2_575,17.091954425118534
N208,N208_104,link,Sylhet 28 km,24.6869163,91.9309438,0.125,,N208LRP035,N2_575,16.76540674292589
N208,N208_111,link,Km post missing,24.695083,91.9325549,0.16499999999999915,,N208LRP036,N2_577,16.560965070133417
N208,N208_113,link,Km post missing,24.7032778,91.9288327,0.08099999999999596,,N208LRP037,N2_577,15.86532544098162
N208,N208_114,link,Km post missing,24.7120833,91.9285827,1.0,,N208LRP038,N2_577,15.513842045637016
N208,N208_116,link,Km post missing,24.7210271,91.9288327,0.7809999999999988,,N208LRP039,N2_577,15.262504374733874
N208,N208_117,link,Sylhet 21 km,24.7248882,91.9284716,0.4299999999999997,,N208LRP040,N2_577,15.126673375324689
N208,N208_119,link,Sylhet 20 km,24.7336386,91.9265271,0.42499999999999716,,N208LRP041,N2_577,14.748278287495303
N208,N208_121,link,Km post missing / Bridge end,24.7425552,91.9231382,0.41899999999999693,,N208LRP042,N2_579,14.27693660998347
N208,N208_123,link,Km post missing,24.7506389,91.9203049,0.8109999999999999,,N208LRP043,N2_599,13.68411858315138
N208,N208_125,link,Sylhet 17 km,24.7593056,91.9172771,0.9089999999999989,,N208LRP044,N2_599,12.829998573100061
N208,N208_127,link,Km post broken,24.7679993,91.9145,0.23899999999999721,,N208LRP045,N2_599,12.018989747644284
N208,N208_129,link,Km post missing,24.7767216,91.9126944,0.14499999999999602,,N208LRP046,N2_599,11.320372958892266
N208,N208_131,link,Km post missing,24.7854163,91.9097778,0.2469999999999999,,N208LRP047,N2_611,10.485474225155807
N208,N208_133,link,Sylhet 13 km,24.7943052,91.9099722,0.5749999999999957,,N208LRP048,N2_617,9.651175579840364
N208,N208_135,link,Km post missing,24.8026111,91.9132222,0.2949999999999946,,N208LRP049,N2_617,9.007950408841586
N208,N208_136,link,Km post missing,24.8110278,91.9113056,1.0,,N208LRP050,N2_617,8.116875907532465
N208,N208_137,link,Km post missing,24.8191382,91.9014722,1.0,,N208LRP051,N2_617,6.821306630161372
N208,N208_139,link,Sylhet 9 km,24.8263327,91.9015,0.2749999999999986,,N208LRP052,N2_617,6.154173805231043
N208,N208_141,link,Sylhet 8 km,24.83458573073593,91.89835436623376,0.3539999999999992,,N208LRP053,N2_617,5.228804663224575
N208,N208_142,link,Sylhet 7 km,24.8425552,91.895583,1.0,,N208LRP054,N2_617,4.372308181805413
N208,N208_143,link,Sylhet 8 km,24.8495274,91.8949163,0.9200000000000017,,N208LRP055,N2_621,3.704796209218243
N208,N208_144,link,Sylhet 7 km,24.8557778,91.8881108,1.0,,N208LRP056,N2_621,2.7609319658686196
N208,N208_146,link,Sylhet 6 km,24.8618889,91.8810271,0.5549999999999997,,N208LRP057,N2_617,1.8342443917831106
N208,N208_147,link,Sylhet 5 km,24.8694993,91.8760271,1.0,,N208LRP058,N2_619,0.9016646604732934
